ID	logFC	logCPM	F	PValue	FDR
uc008jda.1|Tor1b	0.765355228068055	5.92842096093805	53.3522728908324	2.22262119386513e-07	8.8047366720441e-07
uc008utz.2|Sfpq	1.26802418044425	7.07473679431375	55.7089848157738	2.22535779072547e-07	8.81256875282855e-07
uc007bgr.1|Creb1	0.667065242732109	6.12468831324487	53.3333253686621	2.22899131186707e-07	8.82394615885147e-07
uc007tgm.2|Ero1l	-0.882619330830984	5.87073054142568	53.3222100342584	2.23273751723779e-07	8.83576173687245e-07
uc009imr.2|Pgm2l1	1.08006887290197	4.85495771616895	53.3099425493543	2.23687999508675e-07	8.84913691885154e-07
uc009nqr.1|Zdhhc7	-0.680094779791804	7.19811244757777	53.269705328915	2.25052614638328e-07	8.90008686996769e-07
uc008yzt.1|Fam222a	-1.75711679405809	2.93668943128453	53.2407478805569	2.26040295069423e-07	8.93610065993362e-07
uc007bmd.2|Usp37	0.723447138795663	4.87232200901832	53.2195554691893	2.26766117493461e-07	8.96174135312201e-07
uc007upg.1|Fndc3a	0.947106948939613	6.18355216966997	53.2076520566914	2.27174912540002e-07	8.97484000749624e-07
uc009lwn.2|Ints10	-0.90807577342966	5.2037849321927	53.1798120409096	2.28134150774275e-07	9.00966831665728e-07
uc007hle.1|Atp5b	-1.04593193546832	11.4504982674342	53.1745586553418	2.28315652466139e-07	9.01137996117436e-07
uc009ijd.2|Ndufc2	-0.921924892145237	7.36619601890546	53.1740619983527	2.28332819838427e-07	9.01137996117436e-07
uc008sow.2|Pigo	-0.812941484318914	5.12046537528085	53.1603709161598	2.28806617807976e-07	9.02700845435546e-07
uc007unl.1|Sorbs3	-0.958417410702357	5.13642515600832	53.1556656827666	2.28969695786756e-07	9.03037178862588e-07
uc008orh.3|Ythdf3	-0.569498959060138	7.36109933417291	53.10369134533	2.3077951376506e-07	9.09865680671422e-07
uc007pah.2|Wars	-0.945168260792978	5.89001031823486	53.0740306940528	2.31819317377703e-07	9.13654734895887e-07
uc008ljd.2|Caprin1	-0.642292858951695	8.45025139541109	53.0541395510861	2.32519492650294e-07	9.16103114845963e-07
uc008put.1|Smg5	-0.745926753610882	7.11388346810499	53.0153819515993	2.33890399914804e-07	9.21191551327722e-07
uc008vkg.3|Hp1bp3	0.578475023350018	7.47595553382298	52.939461421328	2.36601392689244e-07	9.31552751738478e-07
uc009bmh.2|Mrps33	-1.32486589127736	4.0032154659725	52.934856571509	2.36766921418385e-07	9.3188825957175e-07
uc008gpf.2|Fen1	1.64300651730454	2.3718167295501	52.8962414476087	2.38159978503734e-07	9.37053316574713e-07
uc008elu.1|Etf1	-0.598490545312994	7.76398235129926	52.8862284697697	2.38522656842525e-07	9.38162165201296e-07
uc007pof.1|Rala	-0.723852464898924	6.57758016074561	52.8692948341453	2.3913737684709e-07	9.40261261794913e-07
uc009tzz.1|Rlim	0.79721842696804	7.73538047535199	52.8246529791223	2.40766239469441e-07	9.46345080136832e-07
uc007kab.2|Emc6	-0.809148726714213	7.40855471592796	52.80810461348	2.41373112232047e-07	9.4840915043293e-07
uc007oso.2|Nrde2	0.942704402211715	4.51615173996628	52.8018834844437	2.41601688404802e-07	9.48857170084109e-07
uc007bgy.1|Fzd5	1.31735355566372	5.00507893191997	53.0893233579174	2.41650688408045e-07	9.48857170084109e-07
uc008ybv.2|Btc	1.97323527460892	4.45862483565058	55.790326702179	2.41788001282972e-07	9.49075162004846e-07
uc008ipq.2|Dph7	-0.881613677614877	4.88495070648556	52.6816697029682	2.4606519008372e-07	9.6553750441035e-07
uc057cdt.1|Rps27l	-1.10180335584565	5.82069108467071	52.6484896112099	2.47312917189402e-07	9.70105401672964e-07
uc007dqc.1|Atp1a2	-1.0802058308117	11.4210265360536	52.5903983916107	2.49514046656866e-07	9.78408747333428e-07
uc008zze.2|Hspb1	-1.5255822881532	4.31702385991805	52.5863429074352	2.49668507562078e-07	9.78683680149591e-07
uc011zxu.1|Sbf1	-0.55469194370448	7.34153672244548	52.5473608297373	2.51158538355145e-07	9.84192002882386e-07
uc007tkc.2|Naa30	-0.870654823816926	7.00313309571527	52.5410122947016	2.51402117348886e-07	9.84813898581741e-07
uc009mdf.2|Abhd8	-1.74987542658424	3.20690936823433	52.5327602087694	2.51719115984054e-07	9.85722883146465e-07
uc007zgt.2|Gramd1c	-1.65350778347535	3.1018994061541	52.5123642698327	2.52504482466923e-07	9.88464746985058e-07
uc007dkp.3|Pogk	-0.529004119899733	7.50872801959357	52.4711180474373	2.5410087928541e-07	9.94378584265972e-07
uc007pfb.1|Cep170b	0.919242638747427	4.58581924284199	52.3991229104095	2.56913789860748e-07	1.0050474388922e-06
uc008pwh.2|Rit1	0.73899739052609	5.39832181295038	52.3754730974657	2.57845194581626e-07	1.00828012514728e-06
uc007eqc.2|Vnn1	2.62775192742056	4.31303178086316	58.8254680867491	2.5794568134927e-07	1.00828012514728e-06
uc007hcx.2|Yeats4	1.05006684363308	4.94111377367781	52.3715302138289	2.58000835263491e-07	1.00828012514728e-06
uc009lhx.2|Adgra2	1.91889326171746	2.78300806935241	52.3690442691195	2.58099017596418e-07	1.00832420914857e-06
uc012hfv.1|C330007P06Rik	-0.698529882034451	7.23816688292577	52.3487518260135	2.58901990881644e-07	1.0111207674856e-06
uc007lie.1|Igfbp4	1.63443918702747	8.04413914308826	57.5532641634159	2.59594593256286e-07	1.01344383884658e-06
uc009mas.2|Fkbp8	-0.716330126036299	7.67171285186347	52.3293690444627	2.59671510203473e-07	1.01344383884658e-06
uc009mlk.1|Asf1b	-2.93349002269492	1.72750707710542	52.2956937361223	2.61014390585196e-07	1.01834229117688e-06
uc007pnm.2|AW209491	-1.51649258781246	4.52122921570321	52.2601022469057	2.62441910126431e-07	1.02356755737713e-06
uc008mck.1|Dut	1.14357492185566	4.39862944287367	52.257346773808	2.62552782032584e-07	1.02365589043148e-06
uc007qdu.1|Bloc1s5	-0.677571585034902	6.05700857171879	52.2403654978434	2.6323718429325e-07	1.02582420912414e-06
uc007pck.1|Rcor1	-0.699023284552344	5.17877215380851	52.2391624547638	2.63285744615331e-07	1.02582420912414e-06
uc007cdo.2|Mterf4	-0.903942080829175	5.02560118012834	52.2261792044525	2.6381042931185e-07	1.02752346804478e-06
uc007dky.1|Mgst3	0.927168345020436	5.39406552443738	52.176588685428	2.65825010817874e-07	1.03502268473819e-06
uc009nby.1|Tradd	1.09107391588575	3.40604049498642	52.1362026286629	2.67478049242008e-07	1.04110962943812e-06
uc008oqh.2|Lrrcc1	1.07958763676745	3.47703733678143	52.0989293930958	2.69013616264053e-07	1.04673540895768e-06
uc008pnc.2|Pdcd10	-1.33624702245387	4.22261491140154	52.0543116347043	2.70864398774671e-07	1.05358351290061e-06
uc007icf.2|Etaa1	0.999511568789385	3.32244424104393	52.0480942807078	2.71123399018073e-07	1.05423753311217e-06
uc033hrx.1|Dnajc5	-0.592972245493303	7.41593683438532	52.0399921552455	2.71461319275962e-07	1.0550034162237e-06
uc009edr.1|Fkbp4	-1.04835603037631	7.66523414529898	52.1361670864163	2.71502215017148e-07	1.0550034162237e-06
uc009baf.2|St7	-1.56677814351579	4.06620706695976	52.0303562287258	2.71863808080729e-07	1.05605482596608e-06
uc007rxx.1|Itga1	-0.838607667352207	6.63764345317838	52.027144103312	2.71998121697443e-07	1.05622296052725e-06
uc008txd.2|Mier1	0.678853987934148	6.63706633136128	51.9775386287529	2.7408155623789e-07	1.06395727568693e-06
uc007rey.2|Pdcd6	-0.566248341179317	6.49502767949804	51.9233582116384	2.76377019396298e-07	1.07250921607199e-06
uc009ekf.2|Etv6	-1.06289235009363	5.24159318960381	51.8967055765882	2.77513889481825e-07	1.07656090259365e-06
uc012edm.1|Ddx55	0.952372202272574	3.53336956079021	51.8893207699529	2.77829789449901e-07	1.07742615206792e-06
uc008zez.2|Hspb8	-1.28173517040401	6.44035575432292	52.9413056329696	2.78207007923954e-07	1.07852853756821e-06
uc007zbs.2|Parp14	1.97525889516529	5.69383249760976	58.4737705553285	2.78911152020182e-07	1.08089715994996e-06
uc008cdg.1|Fkbpl	-0.834986262630845	4.05246488131283	51.8525436150633	2.79408849841884e-07	1.0824644022422e-06
uc009csc.1|Pcbp1	-1.01008242297977	6.09164727125696	51.831100036857	2.8033405900085e-07	1.08568627723193e-06
uc007jgv.1|Map2k3os	-1.46179025432674	3.15072764313255	51.7718833145448	2.82906413089409e-07	1.09528298667882e-06
uc009oba.1|Cwf19l2	0.69018788236991	5.48981345438975	51.7438707247595	2.84132218734047e-07	1.09966181920318e-06
uc012epg.1|9530026P05Rik	1.84194613001701	2.96689241984396	51.716279467362	2.85345244773634e-07	1.10398828779876e-06
uc009iqm.2|Xntrpc	0.918648662694704	4.15171210844628	51.7100288355179	2.85620831449761e-07	1.10468616910386e-06
uc007dwf.1|Gm5069	-2.95089747353358	2.40684651338613	51.68248703215	2.86838591201844e-07	1.10902638244418e-06
uc008nhp.2|Kif3b	-0.892507532744494	6.11312576566081	51.6777104833289	2.87050360998572e-07	1.10947546258042e-06
uc008nfk.2|6820408C15Rik	-6.12982232931621	1.43082217140399	60.7764181974887	2.88700662204952e-07	1.11548244540928e-06
uc009oqz.1|Adamts15	2.59411047817184	4.11333314058504	58.1045630236437	2.91717190668114e-07	1.1267625044348e-06
uc009sse.2|Efhc2	-4.76805697551233	1.06741822005979	51.568188994869	2.91953052122161e-07	1.12729825749532e-06
uc007hur.1|Gatsl3	1.20638516807681	3.07796487495066	51.5545793431627	2.92568627197114e-07	1.12929932846577e-06
uc029qzt.1|1810043G02Rik	-0.822795613581941	5.14045592982884	51.547007428402	2.92911722745433e-07	1.13024766179423e-06
uc007xxm.1|Cbx5	0.712478956315646	7.72175892604724	51.4534018455064	2.97189532638768e-07	1.14637305425786e-06
uc012giy.1|Dync1li2	0.848223975704367	7.45704156567144	51.4502061517788	2.97336773268684e-07	1.1465598472039e-06
uc009puz.1|Cox5a	-1.20601807637284	8.41507077622924	52.2140883782752	2.97671236971882e-07	1.14746822677234e-06
uc008weu.1|Mrpl20	-1.08921499546465	6.81094752670968	51.6496566022808	2.97828640961606e-07	1.14769369680422e-06
uc009jqz.3|Spns1	-0.970518229673168	5.16163834233072	51.3944466917848	2.99918704182582e-07	1.15536411840322e-06
uc007sxe.1|Sema3g	2.294722587635	3.46602637780075	54.7953654463156	3.00904629364282e-07	1.15877743594881e-06
uc007nzb.2|Fut8	-1.11524596434198	6.47077296960936	51.4568930579423	3.01440777612873e-07	1.16015537132703e-06
uc008fwe.1|Mrpl21	-1.14970602007555	5.06424970294261	51.3592792884249	3.0155967637271e-07	1.16015537132703e-06
uc009tom.2|Gdi1	0.831664867589061	6.623112560256	51.3592209583182	3.01562406267544e-07	1.16015537132703e-06
uc007dmj.1|Atf6	-0.595223997630626	7.21800429408041	51.3430109904939	3.02322089710881e-07	1.16269247826163e-06
uc007pyk.1|Sox4	1.97654426283135	4.22563993878883	55.0695143061055	3.05577760874967e-07	1.17482397595502e-06
uc007dtq.2|Opn3	1.29391869366284	4.8354258056566	51.2706140917929	3.05740524008703e-07	1.17506038425737e-06
uc009klq.2|Chid1	-0.672954628401226	6.3312534397528	51.2143753254464	3.08425061326671e-07	1.18476517307097e-06
uc008gbk.2|Bbs1	1.21303890640403	3.09103512301309	51.2134417154225	3.08469842958493e-07	1.18476517307097e-06
uc009mfc.4|Zfp961	-1.20022897908238	4.87187815898719	51.2002779767958	3.09102010680487e-07	1.1868003408093e-06
uc008mez.1|Snrnp200	0.678765898061418	7.93434234520828	51.1868464240396	3.09748494589998e-07	1.18888733516057e-06
uc007pnl.1|Psma2	-1.05625937197813	5.81865794563045	51.1847300063472	3.09850495692973e-07	1.18888733516057e-06
uc012abu.1|P2rx6	-1.72917973381459	3.3309161031726	51.1604253401873	3.11024489421106e-07	1.19284709517405e-06
uc009syg.2|Nkap	0.770646406368446	5.3293942455248	51.1591111414852	3.11088107385735e-07	1.19284709517405e-06
uc007kod.2|Slfn8	2.34721171977962	2.03062800981014	51.1562122366142	3.1122848821112e-07	1.19299112940655e-06
uc007gkv.1|Rfx4	-4.4754032670424	1.10817804594339	60.1368064551521	3.11552841696757e-07	1.19384003375412e-06
uc009bit.2|Mtpn	-0.685355080119583	7.7729175087245	51.0855157373342	3.14673449773416e-07	1.20539981436809e-06
uc007aqg.2|Cnnm4	-1.0029904600145	3.81755392624021	51.0238924508033	3.17710180292872e-07	1.21663076631624e-06
uc008syo.1|D630039A03Rik	4.67749837410073	0.792244147954892	50.9429136934698	3.2174936370573e-07	1.23169180701999e-06
uc007cre.1|Btg2	2.6029191177342	5.23727490633497	59.7573546705835	3.22818131333266e-07	1.2353755863654e-06
uc007nqp.1|Klhl28	1.06038765393878	4.37268955225583	50.8925278237235	3.24290796485802e-07	1.24060208098409e-06
uc007imp.1|Slu7	0.636848841056805	5.3261254971644	50.8894897583176	3.24444732100934e-07	1.24078188087249e-06
uc009mok.1|Rnaseh2a	1.04270863243174	4.78300874955262	50.8808123829239	3.24884844191176e-07	1.24205563332791e-06
uc007avf.1|Tgfbrap1	-0.585850223365374	6.21537713275775	50.8054654036799	3.28733859725603e-07	1.25635671093418e-06
uc008aky.1|Igf2r	0.785827990591543	8.01665695213578	50.7962518783226	3.29207920326885e-07	1.25775419807469e-06
uc008enk.1|Pfdn1	-0.968923597708147	4.97317324727464	50.786936233598	3.29687992435918e-07	1.25917372489597e-06
uc008hvk.1|Sfr1	0.756707455341052	5.6696727560701	50.7553625235884	3.31320791722022e-07	1.26499346704528e-06
uc007ing.2|Ublcp1	-1.10825174550979	4.22853342338688	50.7382053405791	3.32211748470733e-07	1.2679779333901e-06
uc008tjm.2|Ptprd	-0.778295967132158	7.62798212730589	50.7099667465197	3.33683840446436e-07	1.27317777070042e-06
uc009lex.1|1810011O10Rik	1.19756041601367	6.56927868396279	51.6857318042021	3.34777635545203e-07	1.27659900708487e-06
uc009ton.2|Fam50a	0.767109106023722	4.87514004251396	50.6886356916009	3.34800549733626e-07	1.27659900708487e-06
uc012aem.1|Pcyt1a	-0.638416351620989	7.594827128401	50.6742207837971	3.35557494145778e-07	1.27906491608852e-06
uc009tmr.2|Ssr4	-1.7492106231693	5.0593670299378	52.2479805388168	3.39081262928457e-07	1.29207221469914e-06
uc008dgy.1|Wash1	0.69854459867376	4.82169778538977	50.603787633475	3.39282929892398e-07	1.29241622965906e-06
uc008zlz.3|Camkk2	0.975933060235463	6.5049904799846	50.5989789718069	3.39538913396716e-07	1.29296685662688e-06
uc009irp.2|Rrm1	-0.780408485731441	4.93647925123663	50.5712654463891	3.41018316816278e-07	1.29817438648926e-06
uc009afx.2|Pdgfa	1.63788778148651	3.78184803645143	50.6384836234502	3.42378603136559e-07	1.30292519914513e-06
uc033fmo.1|Tor3a	1.03052057114829	4.12848145788582	50.5409429016891	3.42645043342813e-07	1.30351161898579e-06
uc009kar.1|Plekha1	0.8206136028587	5.88294413496769	50.5132450996722	3.44138347901484e-07	1.30876343844671e-06
uc009hgy.2|Snrpa1	1.19435613941185	3.79069698172089	50.4600270132538	3.47027493018399e-07	1.31931848017447e-06
uc012eda.1|Rad9b	-1.22186877453053	8.09219927783627	51.5021216356869	3.48321744549063e-07	1.32380517589347e-06
uc007kil.3|Rpl23a	-1.84679523865934	2.98443287644632	50.4120741227009	3.49653435776774e-07	1.32843117724883e-06
uc007eci.1|Ppp2r5a	-0.785549195252503	10.0537584494128	50.3748029451117	3.51709388050481e-07	1.33580491965621e-06
uc007nux.2|Daam1	0.983970436566369	5.23526638025462	50.337370780803	3.53787481481573e-07	1.34325790171161e-06
uc007orn.1|Eml5	-0.941441007405749	6.82254947181967	50.3247054760642	3.54493636971914e-07	1.34549874706742e-06
uc008gdx.1|Rnaseh2c	1.3360593845681	4.36985077087619	50.3209039550363	3.54705890668396e-07	1.34586411034186e-06
uc009flo.1|Ppp1r13l	1.50057792629577	2.43598768471999	50.3126390431575	3.55167830640391e-07	1.34691758059052e-06
uc008uyt.2|Col16a1	2.5687709992026	1.86302011931214	50.311783200992	3.55215702543049e-07	1.34691758059052e-06
uc009lsp.1|Cep44	1.19301182812162	3.14531374619963	50.2261839692172	3.60039426942221e-07	1.36476232303515e-06
uc008qoi.2|Pdzk1	-1.30085835921645	3.27202560244328	50.2123747988914	3.60824269509634e-07	1.36729065941224e-06
uc007hol.1|Dnajc14	0.833158706116698	7.62588755789062	50.2035372415751	3.61327528906262e-07	1.36875067512222e-06
uc009nqb.1|Kcng4	-5.80800017124683	1.70563964496358	50.1945297520354	3.6184125207715e-07	1.37024936287571e-06
uc008sxs.1|Fam206a	-1.56843829403689	3.57899755515612	50.1822902353159	3.62540582560906e-07	1.37244971597201e-06
uc033ign.1|Gm13152	-1.4502593610271	2.56244950567296	50.1724428014799	3.63104305176164e-07	1.37385039058596e-06
uc008qxt.1|Gstm7	-1.862513029337	3.54095017321163	50.1716908833502	3.63147388427747e-07	1.37385039058596e-06
uc009ofj.2|Hephl1	-5.64355902792265	2.89455071745514	67.0079961820008	3.63956858570081e-07	1.37646396023098e-06
uc007kmd.1|Psmd11	-0.884321699205549	5.53584686726214	50.1505573156709	3.64360575826978e-07	1.37754179254494e-06
uc007qio.1|Fam120a	-0.485968841896271	8.46979062424918	50.1241948472763	3.65880124297915e-07	1.38283618313639e-06
uc007aor.2|Imp4	-0.645117121587659	5.59827106684236	50.1182820863377	3.66221886290009e-07	1.38367715617811e-06
uc008nsg.3|Sgk2	-11.1045842948161	4.2018484611266	84.2191147196859	3.6805242928643e-07	1.39014073470392e-06
uc009acd.1|Trip6	0.933860594496971	5.76177341651298	50.0838695225852	3.68217872322762e-07	1.39031304020859e-06
uc009eup.1|Myadm	0.919935385463172	6.04145635484701	50.0713601529384	3.68946370748194e-07	1.39261052042658e-06
uc007agb.1|Pcmtd1	-0.618687672090118	8.38172289576121	50.0636051244057	3.69398782553772e-07	1.39358226822251e-06
uc007sxt.2|Eaf1	-0.732333172793516	5.93702820711462	50.0628301173203	3.69444028014518e-07	1.39358226822251e-06
uc008wch.1|Fam213b	-0.826552316761418	5.7457199628585	50.0551157353923	3.69894728327624e-07	1.3948289024327e-06
uc008jco.1|Ier5l	2.32994947442059	3.10019327790576	50.5351751486402	3.70031627304906e-07	1.39489180364484e-06
uc007eee.1|Lamb3	-1.24947184856784	3.9445674449493	50.0184756326499	3.72043560529697e-07	1.40202060176228e-06
uc007cen.1|Ing5	0.82749123134027	5.11549672710571	49.9570121760448	3.75678808340379e-07	1.41526013414721e-06
uc009bcv.1|Lep	3.36024811773089	8.85323135279785	60.8305870590911	3.78624070997202e-07	1.42589259843575e-06
uc007ymr.2|Dgcr6	0.984376189493968	6.95247736595128	49.9513952632589	3.81442284761435e-07	1.43603985401912e-06
uc008rbu.2|Extl2	0.753152554754357	4.66779378048246	49.8372540042342	3.82873531738456e-07	1.44096061912465e-06
uc009hzp.1|Sema4b	-1.08445874072334	6.1524597534705	49.8017755650135	3.85033689647012e-07	1.44862059045859e-06
uc009omu.1|Rab3d	0.632363094532085	7.25142250278924	49.7804103880376	3.86340942612853e-07	1.45306773326967e-06
uc007lxz.1|Dcaf7	0.880885489304975	6.77198368614571	49.7682626870264	3.87086369011503e-07	1.45539959158797e-06
uc007jrm.2|Zbtb4	1.00445068056151	7.32081466938199	49.9072628575782	3.90761712222035e-07	1.46874251600657e-06
uc008vcr.2|Wdtc1	-0.648953329472767	7.09300336374184	49.7065012395824	3.90900583417508e-07	1.46878868827505e-06
uc008sur.1|Sec61b	1.09662869997159	4.5338638467944	49.6982087998232	3.9141581109692e-07	1.47024851283832e-06
uc007hjm.2|R3hdm2	-1.02368004802944	6.03643053941585	49.6867053845204	3.92131769057344e-07	1.47246113798458e-06
uc007xzx.1|Pam16	-1.26470941979466	3.64144974241346	49.6777957112943	3.92687276132139e-07	1.47407003072184e-06
uc008uyd.2|Khdrbs1	0.699456713719094	5.85029895240983	49.6688015427529	3.93248920956323e-07	1.4757009152187e-06
uc008uxm.2|Eif3i	-1.15978356671001	6.14080486869464	49.7689129916496	3.9376237715969e-07	1.47714997160811e-06
uc007mvn.2|BC017643	0.936264718251988	3.95122787059468	49.6257883470389	3.95947024941785e-07	1.48486532979946e-06
uc008meq.1|Blvra	-1.01774768243379	4.69622436649004	49.5715604447104	3.99377372302155e-07	1.49724576763228e-06
uc008hiq.1|Exoc6	-0.76655551099141	5.32343517716603	49.5650138042003	3.99793684729177e-07	1.49832239144465e-06
uc008grf.2|Prpf19	-0.993538313797673	6.13838993051459	49.5219977863098	4.02540934883013e-07	1.5081312455433e-06
uc009bjh.1|Atp6v0c	-1.61135258344466	3.19307959248356	49.4984510740413	4.0405346722395e-07	1.51314438357715e-06
uc007ruu.2|Ndufaf2	-1.04780084278925	4.10360371737059	49.4971095033175	4.04139829760027e-07	1.51314438357715e-06
uc012hel.2|Gripap1	0.921745589493227	5.34740687503784	49.4934558651869	4.04375131741047e-07	1.51353698502947e-06
uc009tot.3|Ubl4a	-0.981654163709614	6.15647728805453	49.4608757902933	4.0647996801356e-07	1.52092456267699e-06
uc008lzy.2|Ctdspl2	0.787154446609301	5.08512529359969	49.4214039309777	4.09046050712011e-07	1.53003266486507e-06
uc033fih.1|Gsta3	-1.50686433774681	3.20481876190755	49.4106793347384	4.09746306187751e-07	1.53204751270377e-06
uc007grj.1|Dram1	0.851223894934114	6.66738104205355	49.4091114839928	4.09848787333664e-07	1.53204751270377e-06
uc009gbk.1|Spint2	2.16677451432944	2.3871284683086	49.4045298484394	4.10148421839732e-07	1.53267379665263e-06
